data/sip-instances/si/si2_rand_r01_200/si2_r01_m200.09/pattern data/sip-instances/si/si2_rand_r01_200/si2_r01_m200.09/target,117376200,1000002,24
data/sip-instances/si/si2_rand_r01_200/si2_r01_m200.08/pattern data/sip-instances/si/si2_rand_r01_200/si2_r01_m200.08/target,137147012,1000002,23
data/sip-instances/si/si2_rand_r01_200/si2_r01_m200.07/pattern data/sip-instances/si/si2_rand_r01_200/si2_r01_m200.07/target,147257561,1000002,24
data/sip-instances/si/si2_rand_r01_200/si2_r01_m200.06/pattern data/sip-instances/si/si2_rand_r01_200/si2_r01_m200.06/target,198001505,1000002,23
data/sip-instances/si/si2_rand_r01_200/si2_r01_m200.05/pattern data/sip-instances/si/si2_rand_r01_200/si2_r01_m200.05/target,212027467,1000002,24
data/sip-instances/si/si2_rand_r01_200/si2_r01_m200.04/pattern data/sip-instances/si/si2_rand_r01_200/si2_r01_m200.04/target,149657199,1000002,24
data/sip-instances/si/si2_rand_r01_200/si2_r01_m200.03/pattern data/sip-instances/si/si2_rand_r01_200/si2_r01_m200.03/target,139573841,1000002,25
data/sip-instances/si/si2_rand_r01_200/si2_r01_m200.01/pattern data/sip-instances/si/si2_rand_r01_200/si2_r01_m200.01/target,203513369,1000002,24
data/sip-instances/si/si2_rand_r01_200/si2_r01_m200.02/pattern data/sip-instances/si/si2_rand_r01_200/si2_r01_m200.02/target,133965020,1000002,25
data/sip-instances/si/si2_rand_r01_200/si2_r01_m200.00/pattern data/sip-instances/si/si2_rand_r01_200/si2_r01_m200.00/target,185699061,1000002,25
data/sip-instances/si/si2_bvg_b03_200/si2_b03_m200.09/pattern data/sip-instances/si/si2_bvg_b03_200/si2_b03_m200.09/target,4540495,1000002,33
data/sip-instances/si/si2_bvg_b03_200/si2_b03_m200.08/pattern data/sip-instances/si/si2_bvg_b03_200/si2_b03_m200.08/target,5146,15417,40
data/sip-instances/si/si2_bvg_b03_200/si2_b03_m200.07/pattern data/sip-instances/si/si2_bvg_b03_200/si2_b03_m200.07/target,3258827,1000003,38
data/sip-instances/si/si2_bvg_b03_200/si2_b03_m200.06/pattern data/sip-instances/si/si2_bvg_b03_200/si2_b03_m200.06/target,1899194,482681,40
data/sip-instances/si/si2_bvg_b03_200/si2_b03_m200.05/pattern data/sip-instances/si/si2_bvg_b03_200/si2_b03_m200.05/target,1944853,673319,40
data/sip-instances/si/si2_bvg_b03_200/si2_b03_m200.04/pattern data/sip-instances/si/si2_bvg_b03_200/si2_b03_m200.04/target,6959111,1000002,35
data/sip-instances/si/si2_bvg_b03_200/si2_b03_m200.03/pattern data/sip-instances/si/si2_bvg_b03_200/si2_b03_m200.03/target,3166328,1000003,38
data/sip-instances/si/si2_bvg_b03_200/si2_b03_m200.01/pattern data/sip-instances/si/si2_bvg_b03_200/si2_b03_m200.01/target,2230870,645405,40
data/sip-instances/si/si2_bvg_b03_200/si2_b03_m200.02/pattern data/sip-instances/si/si2_bvg_b03_200/si2_b03_m200.02/target,3003670,1000003,38
data/sip-instances/si/si2_bvg_b03_200/si2_b03_m200.00/pattern data/sip-instances/si/si2_bvg_b03_200/si2_b03_m200.00/target,74033,82248,40
data/sip-instances/si/si2_m4D_m4Dr6_256/si2_m4Dr6_m256.09/pattern data/sip-instances/si/si2_m4D_m4Dr6_256/si2_m4Dr6_m256.09/target,252134085,1000006,40
data/sip-instances/si/si2_m4D_m4Dr6_256/si2_m4Dr6_m256.08/pattern data/sip-instances/si/si2_m4D_m4Dr6_256/si2_m4Dr6_m256.08/target,116379680,1000005,39
data/sip-instances/si/si2_m4D_m4Dr6_256/si2_m4Dr6_m256.07/pattern data/sip-instances/si/si2_m4D_m4Dr6_256/si2_m4Dr6_m256.07/target,134434722,1000006,40
data/sip-instances/si/si2_m4D_m4Dr6_256/si2_m4Dr6_m256.06/pattern data/sip-instances/si/si2_m4D_m4Dr6_256/si2_m4Dr6_m256.06/target,171603557,1000006,44
data/sip-instances/si/si2_m4D_m4Dr6_256/si2_m4Dr6_m256.05/pattern data/sip-instances/si/si2_m4D_m4Dr6_256/si2_m4Dr6_m256.05/target,31010217,1000006,39
data/sip-instances/si/si2_m4D_m4Dr6_256/si2_m4Dr6_m256.04/pattern data/sip-instances/si/si2_m4D_m4Dr6_256/si2_m4Dr6_m256.04/target,64230244,1000005,34
data/sip-instances/si/si2_m4D_m4Dr6_256/si2_m4Dr6_m256.03/pattern data/sip-instances/si/si2_m4D_m4Dr6_256/si2_m4Dr6_m256.03/target,169603550,1000005,34
data/sip-instances/si/si2_m4D_m4Dr6_256/si2_m4Dr6_m256.01/pattern data/sip-instances/si/si2_m4D_m4Dr6_256/si2_m4Dr6_m256.01/target,283223204,1000006,39
data/sip-instances/si/si2_m4D_m4Dr6_256/si2_m4Dr6_m256.02/pattern data/sip-instances/si/si2_m4D_m4Dr6_256/si2_m4Dr6_m256.02/target,521564053,1000005,30
data/sip-instances/si/si2_m4D_m4Dr6_256/si2_m4Dr6_m256.00/pattern data/sip-instances/si/si2_m4D_m4Dr6_256/si2_m4Dr6_m256.00/target,64512096,1000005,32
data/sip-instances/si/si2_m4D_m4Dr4_256/si2_m4Dr4_m256.09/pattern data/sip-instances/si/si2_m4D_m4Dr4_256/si2_m4Dr4_m256.09/target,224055292,1000005,40
data/sip-instances/si/si2_m4D_m4Dr4_256/si2_m4Dr4_m256.08/pattern data/sip-instances/si/si2_m4D_m4Dr4_256/si2_m4Dr4_m256.08/target,352663872,1000006,37
data/sip-instances/si/si2_m4D_m4Dr4_256/si2_m4Dr4_m256.07/pattern data/sip-instances/si/si2_m4D_m4Dr4_256/si2_m4Dr4_m256.07/target,445909205,1000005,34
data/sip-instances/si/si2_m4D_m4Dr4_256/si2_m4Dr4_m256.06/pattern data/sip-instances/si/si2_m4D_m4Dr4_256/si2_m4Dr4_m256.06/target,212463451,1000006,41
data/sip-instances/si/si2_m4D_m4Dr4_256/si2_m4Dr4_m256.05/pattern data/sip-instances/si/si2_m4D_m4Dr4_256/si2_m4Dr4_m256.05/target,89723944,1000005,39
data/sip-instances/si/si2_m4D_m4Dr4_256/si2_m4Dr4_m256.04/pattern data/sip-instances/si/si2_m4D_m4Dr4_256/si2_m4Dr4_m256.04/target,29872597,1000005,35
data/sip-instances/si/si2_m4D_m4Dr4_256/si2_m4Dr4_m256.03/pattern data/sip-instances/si/si2_m4D_m4Dr4_256/si2_m4Dr4_m256.03/target,198469630,1000006,41
data/sip-instances/si/si2_m4D_m4Dr4_256/si2_m4Dr4_m256.01/pattern data/sip-instances/si/si2_m4D_m4Dr4_256/si2_m4Dr4_m256.01/target,494378121,1000005,35
data/sip-instances/si/si2_m4D_m4Dr4_256/si2_m4Dr4_m256.02/pattern data/sip-instances/si/si2_m4D_m4Dr4_256/si2_m4Dr4_m256.02/target,267218932,1000006,39
data/sip-instances/si/si2_m4D_m4Dr4_256/si2_m4Dr4_m256.00/pattern data/sip-instances/si/si2_m4D_m4Dr4_256/si2_m4Dr4_m256.00/target,36769683,1000005,36
data/sip-instances/si/si2_bvg_b06m_200/si2_b06m_m200.09/pattern data/sip-instances/si/si2_bvg_b06m_200/si2_b06m_m200.09/target,59388951,1000002,30
data/sip-instances/si/si2_bvg_b06m_200/si2_b06m_m200.08/pattern data/sip-instances/si/si2_bvg_b06m_200/si2_b06m_m200.08/target,28589553,1000002,29
