data/sip-instances/si/si2_bvg_b03m_800/si2_b03m_m800.09/pattern data/sip-instances/si/si2_bvg_b03m_800/si2_b03m_m800.09/target,1402,12,160
data/sip-instances/si/si2_bvg_b03m_800/si2_b03m_m800.00/pattern data/sip-instances/si/si2_bvg_b03m_800/si2_b03m_m800.00/target,1390,12,160
data/sip-instances/si/si2_bvg_b03m_800/si2_b03m_m800.08/pattern data/sip-instances/si/si2_bvg_b03m_800/si2_b03m_m800.08/target,1455,10,160
data/sip-instances/si/si2_bvg_b03m_800/si2_b03m_m800.06/pattern data/sip-instances/si/si2_bvg_b03m_800/si2_b03m_m800.06/target,1436,9,160
data/sip-instances/si/si2_bvg_b03m_800/si2_b03m_m800.05/pattern data/sip-instances/si/si2_bvg_b03m_800/si2_b03m_m800.05/target,1486,8,160
data/sip-instances/si/si2_bvg_b03m_800/si2_b03m_m800.04/pattern data/sip-instances/si/si2_bvg_b03m_800/si2_b03m_m800.04/target,1453,7,160
data/sip-instances/si/si2_bvg_b03m_800/si2_b03m_m800.03/pattern data/sip-instances/si/si2_bvg_b03m_800/si2_b03m_m800.03/target,1503,8,160
data/sip-instances/si/si2_bvg_b03m_800/si2_b03m_m800.01/pattern data/sip-instances/si/si2_bvg_b03m_800/si2_b03m_m800.01/target,1341,7,160
data/sip-instances/si/si2_bvg_b03m_800/si2_b03m_m800.02/pattern data/sip-instances/si/si2_bvg_b03m_800/si2_b03m_m800.02/target,2091,7,160
data/sip-instances/si/si6_bvg_b06_200/si6_b06_m200.01/pattern data/sip-instances/si/si6_bvg_b06_200/si6_b06_m200.01/target,446,1,120
data/sip-instances/si/si6_bvg_b06_200/si6_b06_m200.02/pattern data/sip-instances/si/si6_bvg_b06_200/si6_b06_m200.02/target,446,1,120
data/sip-instances/si/si6_bvg_b06_200/si6_b06_m200.00/pattern data/sip-instances/si/si6_bvg_b06_200/si6_b06_m200.00/target,446,0,120
data/sip-instances/si/si6_bvg_b06_200/si6_b06_m200.09/pattern data/sip-instances/si/si6_bvg_b06_200/si6_b06_m200.09/target,446,0,120
data/sip-instances/si/si6_bvg_b06_200/si6_b06_m200.08/pattern data/sip-instances/si/si6_bvg_b06_200/si6_b06_m200.08/target,446,1,120
data/sip-instances/si/si6_bvg_b06_200/si6_b06_m200.07/pattern data/sip-instances/si/si6_bvg_b06_200/si6_b06_m200.07/target,446,1,120
data/sip-instances/si/si6_bvg_b06_200/si6_b06_m200.06/pattern data/sip-instances/si/si6_bvg_b06_200/si6_b06_m200.06/target,446,1,120
data/sip-instances/si/si6_bvg_b06_200/si6_b06_m200.05/pattern data/sip-instances/si/si6_bvg_b06_200/si6_b06_m200.05/target,446,0,120
data/sip-instances/si/si6_bvg_b06_200/si6_b06_m200.04/pattern data/sip-instances/si/si6_bvg_b06_200/si6_b06_m200.04/target,446,1,120
data/sip-instances/si/si6_bvg_b06_200/si6_b06_m200.03/pattern data/sip-instances/si/si6_bvg_b06_200/si6_b06_m200.03/target,446,0,120
data/sip-instances/si/si4_bvg_b09_800/si4_b09_m800.02/pattern data/sip-instances/si/si4_bvg_b09_800/si4_b09_m800.02/target,1451,10,320
data/sip-instances/si/si4_bvg_b09_800/si4_b09_m800.00/pattern data/sip-instances/si/si4_bvg_b09_800/si4_b09_m800.00/target,1451,10,320
data/sip-instances/si/si4_bvg_b09_800/si4_b09_m800.09/pattern data/sip-instances/si/si4_bvg_b09_800/si4_b09_m800.09/target,1457,8,320
data/sip-instances/si/si4_bvg_b09_800/si4_b09_m800.08/pattern data/sip-instances/si/si4_bvg_b09_800/si4_b09_m800.08/target,1451,10,320
data/sip-instances/si/si4_bvg_b09_800/si4_b09_m800.07/pattern data/sip-instances/si/si4_bvg_b09_800/si4_b09_m800.07/target,1451,6,320
data/sip-instances/si/si4_bvg_b09_800/si4_b09_m800.06/pattern data/sip-instances/si/si4_bvg_b09_800/si4_b09_m800.06/target,1451,7,320
data/sip-instances/si/si4_bvg_b09_800/si4_b09_m800.05/pattern data/sip-instances/si/si4_bvg_b09_800/si4_b09_m800.05/target,1457,9,320
data/sip-instances/si/si4_bvg_b09_800/si4_b09_m800.04/pattern data/sip-instances/si/si4_bvg_b09_800/si4_b09_m800.04/target,1451,9,320
data/sip-instances/si/si4_bvg_b09_800/si4_b09_m800.03/pattern data/sip-instances/si/si4_bvg_b09_800/si4_b09_m800.03/target,1451,6,320
data/sip-instances/si/si4_bvg_b09_800/si4_b09_m800.01/pattern data/sip-instances/si/si4_bvg_b09_800/si4_b09_m800.01/target,1454,9,320
data/sip-instances/si/si6_rand_r01_400/si6_r01_m400.02/pattern data/sip-instances/si/si6_rand_r01_400/si6_r01_m400.02/target,2390,6,240
data/sip-instances/si/si6_rand_r01_400/si6_r01_m400.07/pattern data/sip-instances/si/si6_rand_r01_400/si6_r01_m400.07/target,1007,6,240
data/sip-instances/si/si6_rand_r01_400/si6_r01_m400.00/pattern data/sip-instances/si/si6_rand_r01_400/si6_r01_m400.00/target,11686,39,240
data/sip-instances/si/si6_rand_r01_400/si6_r01_m400.05/pattern data/sip-instances/si/si6_rand_r01_400/si6_r01_m400.05/target,3624,15,240
data/sip-instances/si/si6_rand_r01_400/si6_r01_m400.08/pattern data/sip-instances/si/si6_rand_r01_400/si6_r01_m400.08/target,19964,59,240
data/sip-instances/si/si4_bvg_b03_400/si4_b03_m400.01/pattern data/sip-instances/si/si4_bvg_b03_400/si4_b03_m400.01/target,723,2,160
data/sip-instances/si/si6_rand_r01_400/si6_r01_m400.06/pattern data/sip-instances/si/si6_rand_r01_400/si6_r01_m400.06/target,19767,59,240
data/sip-instances/si/si4_bvg_b03_400/si4_b03_m400.02/pattern data/sip-instances/si/si4_bvg_b03_400/si4_b03_m400.02/target,723,3,160
data/sip-instances/si/si6_rand_r01_400/si6_r01_m400.04/pattern data/sip-instances/si/si6_rand_r01_400/si6_r01_m400.04/target,14074,45,240
data/sip-instances/si/si4_bvg_b03_400/si4_b03_m400.00/pattern data/sip-instances/si/si4_bvg_b03_400/si4_b03_m400.00/target,723,2,160
data/sip-instances/si/si4_bvg_b03_400/si4_b03_m400.09/pattern data/sip-instances/si/si4_bvg_b03_400/si4_b03_m400.09/target,723,2,160
data/sip-instances/si/si4_bvg_b03_400/si4_b03_m400.08/pattern data/sip-instances/si/si4_bvg_b03_400/si4_b03_m400.08/target,723,2,160
data/sip-instances/si/si4_bvg_b03_400/si4_b03_m400.07/pattern data/sip-instances/si/si4_bvg_b03_400/si4_b03_m400.07/target,723,2,160
data/sip-instances/si/si4_bvg_b03_400/si4_b03_m400.06/pattern data/sip-instances/si/si4_bvg_b03_400/si4_b03_m400.06/target,723,1,160
data/sip-instances/si/si4_bvg_b03_400/si4_b03_m400.05/pattern data/sip-instances/si/si4_bvg_b03_400/si4_b03_m400.05/target,723,1,160
