data/mcs-instances/mcs10/bvg/b03m/mcs10_b03m_s40.A83 data/mcs-instances/mcs10/bvg/b03m/mcs10_b03m_s40.B83,98332439,37712,31
data/mcs-instances/mcs10/bvg/b03/mcs10_b03_s40.A32 data/mcs-instances/mcs10/bvg/b03/mcs10_b03_s40.B32,240152615,87932,31
data/mcs-instances/mcs10/bvg/b03m/mcs10_b03m_s50.A14 data/mcs-instances/mcs10/bvg/b03m/mcs10_b03m_s50.B14,2460284697,1000000,38
data/mcs-instances/mcs10/bvg/b03m/mcs10_b03m_s70.A00 data/mcs-instances/mcs10/bvg/b03m/mcs10_b03m_s70.B00,6380652625,1000000,44
data/mcs-instances/mcs10/bvg/b03m/mcs10_b03m_s100.A84 data/mcs-instances/mcs10/bvg/b03m/mcs10_b03m_s100.B84,3968703544,1000000,69
data/mcs-instances/mcs10/bvg/b03m/mcs10_b03m_s70.A35 data/mcs-instances/mcs10/bvg/b03m/mcs10_b03m_s70.B35,2349859189,1000000,49
data/mcs-instances/mcs10/bvg/b03m/mcs10_b03m_s50.A36 data/mcs-instances/mcs10/bvg/b03m/mcs10_b03m_s50.B36,2514742577,1000000,39
data/mcs-instances/mcs10/bvg/b03m/mcs10_b03m_s60.A58 data/mcs-instances/mcs10/bvg/b03m/mcs10_b03m_s60.B58,2623047870,1000000,45
data/mcs-instances/mcs10/bvg/b03m/mcs10_b03m_s70.A60 data/mcs-instances/mcs10/bvg/b03m/mcs10_b03m_s70.B60,2825288890,1000000,53
data/mcs-instances/mcs10/bvg/b03m/mcs10_b03m_s70.A38 data/mcs-instances/mcs10/bvg/b03m/mcs10_b03m_s70.B38,5885947711,1000000,43
data/mcs-instances/mcs10/bvg/b03m/mcs10_b03m_s90.A43 data/mcs-instances/mcs10/bvg/b03m/mcs10_b03m_s90.B43,2658774826,1000000,62
data/mcs-instances/mcs10/bvg/b06m/mcs10_b06m_s70.A63 data/mcs-instances/mcs10/bvg/b06m/mcs10_b06m_s70.B63,2497002869,1000000,40
data/mcs-instances/mcs10/bvg/b06m/mcs10_b06m_s80.A35 data/mcs-instances/mcs10/bvg/b06m/mcs10_b06m_s80.B35,2399312663,1000000,44
data/mcs-instances/mcs10/bvg/b06m/mcs10_b06m_s90.A21 data/mcs-instances/mcs10/bvg/b06m/mcs10_b06m_s90.B21,2512324006,1000000,48
